movieId;mdbId;mdbId
4511;095304;1362
4516;095409;0443
4517;095484;9365
4518;095488;1347
4519;095489;2144
4520;095519;3704
4521;095532;2505
4522;095599;1963
4523;095638;3482
4524;095654;4014
4526;095687;2120
4527;095736;7818
4529;095801;543
4531;095963;604
4533;089907;0925
4534;095993;3965
4535;084296;4266
4537;096018;8197
4541;096071;1503
4544;096101;1966
4545;091949;605
4546;096163;740
4552;096251;1428
4553;096256;337
4557;096316;8176
4558;096320;493
4562;096454;2582
4563;096486;0001
4564;096794;1352
4565;088708;2500
4568;096913;7882
4571;096928;648
4572;096933;105
4573;096943;2711
4574;096945;9124
4577;097027;0142
4578;097044;064
4580;097138;0134
4581;097142;1291
4583;097211;0352
4584;097236;5142
4585;097235;4550
4587;097257;210
4589;085475;1721
4591;097289;1828
4593;097328;0551
4594;097334;0713
4595;097336;7461
4597;097438;380
4599;097457;1465
4600;097458;7190
4602;097481;085
4603;097500;7819
4605;097531;4776
4608;097579;9185
4610;097613;2059
4611;097626;05
4612;097635;486
4613;097637;0345
4614;097659;0222
4615;097714;2774
4616;097722;4621
4617;097731;9118
4619;097758;5138
4621;097778;494
4622;097790;7362
4623;097815;942
4624;097858;216
4625;097883;296
4626;097889;4739
4628;097965;686
4629;097967;7418
4630;097987;9002
4632;098051;1606
4634;098073;7146
4635;098097;0006
4636;098141;867
4638;163025;31
4639;265029;1467
4640;222851;27
4641;162346;548
4642;248845;3403
4643;133152;69
4644;237539;52
4645;123948;6095
4646;203540;3379
4649;243655;171
4653;098194;1946
4654;098206;0135
4658;098253;9236
4660;098261;0276
4661;098273;2150
4662;098282;1185
4663;098308;7045
4666;098343;2478
4670;094035;5155
4671;098725;5015
4672;098436;4077
4673;098439;618
4675;098471;1608
4676;098519;2102
4677;098536;951
4678;098546;1959
4679;098554;616
4681;098621;49
4683;098663;83
4686;108539;494
4687;056868;6535
4688;101465;1784
4689;065761;7431
4690;087089;148
4695;078490;1941
4697;083624;7813
4699;218922;057
4700;247638;880
4701;266915;175
4703;094868;1951
4704;056059;1385
4705;077288;484
4708;060668;4258
4709;064782;0391
4710;075213;2584
4711;108323;0042
4713;080360;1542
4714;080377;7169
4715;080402;9176
4717;080436;9267
4718;252866;770
4719;181739;2610
4720;230600;933
4721;244000;3496
4722;250202;1055
4723;250323;4936
4725;261983;0972
4727;238112;722
4728;250687;896
4732;258470;683
4733;256524;779
4734;261392;294
4735;228333;0016
4736;234829;6602
4738;208196;2230
4740;206926;3966
4741;203166;42
4743;255653;5104
4744;263488;922
4745;184791;1065
4748;103596;6314
4749;109015;8885
4750;112255;0508
4754;070917;6307
4756;246544;1370
4757;202470;2508
4759;269341;5462
4765;242587;8734
4766;250809;4321
4769;248912;8062
4770;221218;176
4771;180734;0857
4772;229340;2617
4773;273253;5386
4774;246464;185
4775;118589;0696
4776;139654;034
4777;243759;1538
4780;255321;8834
4782;239986;1016
4783;264578;2567
4784;082416;2537
4785;063032;028
4786;070294;6180
4787;102316;1521
4788;079579;1028
4789;071994;7327
4792;053559;9756
4794;093677;0115
4795;058092;0295
4796;053877;5767
4798;051773;2874
4799;057193;1576
4800;029081;3860
4801;033836;3802
4802;053143;660
4803;067588;5393
4804;055312;48
4808;108473;644
4809;086312;2502
4810;076172;6092
4811;079766;0373
4812;091993;3766
4813;044207;6380
4814;260866;2103
4815;252501;1313
4816;196229;398
4818;245891;5864
4821;206314;0866
4822;273799;4549
4823;240890;778
4825;240419;8429
4826;080437;6121
4827;080464;0220
4828;082100;66
4830;080474;623
4831;080492;0932
4833;080516;3550
4835;080549;6769
4836;080556;2158
4840;080610;716
4844;219965;172
4845;250310;7708
4846;108148;2780
4847;243255;70
4848;166924;018
4849;206963;5641
4850;164917;6767
4852;166110;1380
4855;066999;84
4857;067093;4811
4860;087666;5727
4862;102555;585
4863;072979;4267
4864;105601;5929
4865;120681;68
4866;272020;100
4867;200027;1091
4871;246628;8192
4873;243017;081
4874;272152;67
4876;245674;378
4877;236019;7444
4878;246578;41
4879;253126;0034
4880;264796;1457
4881;243133;0778
4883;234988;7385
4885;249478;1456
4886;198781;85
4887;267804;0796
4888;275719;3949
4889;252503;1088
4890;256380;889
4893;080130;5964
4896;241527;71
4898;234354;0794
4899;265087;1469
4900;253798;4369
4901;266987;535
4902;256009;433
4903;247425;999
4909;082558;2472
4911;076221;1834
4912;062994;6085
4914;053472;69
4915;083630;6441
4916;074899;1422
4917;076342;1037
4919;090095;0656
4920;035140;2847
4921;024264;9938
4925;077321;4584
4926;209037;8886
4927;076299;2277
4928;075824;781
4929;084809;3805
4932;080661;1033
4936;080716;537
4939;080736;738
4941;080745;604
4942;052564;974
4945;074483;0649
4946;082350;2566
4947;076070;7689
4951;100054;0847
4952;089622;3525
4953;076535;7591
4954;054135;99
4956;081568;2160
4957;086383;0650
4958;159273;007
4959;242252;9076
4961;282856;0562
4962;193560;3503
4963;240772;61
4964;233841;3774
4965;270259;1064
4966;050539;1682
4967;283509;342
4969;037515;886
4970;020697;28
4971;087747;3111
4973;211915;94
4974;277371;1397
4975;259711;903
4976;280778;1889
4977;283431;8171
4978;259393;523
4979;265666;428
4980;101452;649
4981;090852;1938
4985;088103;4264
4987;086346;6978
4988;094318;9209
4989;278488;386
4990;268397;2589
4991;279889;2312
4992;035423;1232
4993;120737;20
4994;268995;1086
4995;268978;53
4998;051525;1414
5004;063415;0794
5007;058672;052
5008;051201;7257
5009;248667;489
5010;265086;55
5011;245046;2660
5012;086619;0269
5013;280707;279
5014;277027;0950
5015;285742;365
5016;120824;440
5021;074937;037
5023;105789;1418
5025;273923;1857
5026;237534;312
5027;099044;1595
5028;269746;4166
5033;100530;0170
5034;103129;8317
5039;082288;48
5040;087078;610
5041;085542;5035
5046;160399;965
5047;240468;1891
5048;281373;1888
5049;083511;50
5051;243862;12
5053;109288;0678
5054;085271;5050
5055;106770;0423
5059;145046;7976
5060;066026;51
5062;060955;0620
5063;055257;8647
5064;245844;1362
5065;265349;637
5066;281358;0229
5068;276501;2659
5069;270933;8149
5071;220627;5650
5072;293416;606
5073;208990;1447
5074;250081;6550
5075;219405;3915
5076;106223;4723
5077;097116;1674
5080;240900;0009
5081;188453;084
5083;295552;4692
5088;072353;031
5092;265298;1870
5093;233469;884
5094;246894;1535
5095;265713;7593
5096;109190;1212
5099;028988;8345
5102;107985;1845
5103;108037;1528
5105;069995;31
5106;275022;7130
5107;251114;0592
5108;251160;470
5109;280030;6690
5110;247745;9939
5111;107034;272
5112;253200;4778
5113;060200;9137
5114;044391;2499
5116;050306;3668
5120;069281;93
5121;075276;1698
5127;259288;0052
5128;238546;1979
5131;207524;3791
5134;291341;991
5135;265343;80
5136;275067;4340
5137;143861;8984
5139;074174;3479
5146;216651;5999
5147;050986;14
5151;243736;752
5152;277434;0590
5155;068273;2910
5156;066830;2517
5159;104254;3225
5165;080057;219
5168;043983;8646
5170;278295;3950
5171;268695;135
5177;035015;65
5178;109855;3135
5181;080836;4287
5187;080889;2030
5189;080904;9343
5197;081060;7458
5198;081070;4807
5202;081176;9543
5205;081184;0924
5209;081809;4549
5212;081259;4825
5213;081268;8147
5214;076489;4032
5218;268380;25
5219;120804;576
5220;284490;851
5221;216799;5014
5222;264761;5647
5224;282864;8880
5225;245574;391
5226;085154;8172
5231;035262;1805
5237;083169;0627
5238;081420;2750
5239;081441;7930
5240;081445;59557
5241;081480;8124
5244;081506;5119
5246;081529;2705
5247;076729;1006
5248;086325;5120
5250;081562;1629
5254;187738;6586
5255;279781;020
5256;286162;9541
5258;262432;8292
5264;250305;5028
5265;266452;275
5266;258000;547
5267;265662;4635
5268;248190;9135
5269;254686;791
5272;279065;5651
5275;068309;2784
5278;089167;4585
5279;102103;7990
5282;257756;1560
5283;283111;1452
5284;245407;8435
5285;246134;5944
5288;083590;6851
5291;042876;48
5292;076723;1590
5293;264472;537
5294;264616;2149
5296;253867;1812
5297;266391;5080
5298;219822;41
5299;259446;346
5300;050086;4168
5303;099892;565
5304;038890;07
5307;103035;393
5308;094137;2154
5309;098966;1630
5311;081738;1970
5312;264935;1892
5313;277296;334
5316;157583;0491
5319;247586;8079
5321;253840;5337
5322;262911;9199
5323;211443;1470
5324;282687;6643
5325;275309;282
5328;287645;9324
5329;235737;1468
5333;047892;6030
5334;099204;0164
5337;101701;8117
5338;095186;0555
5339;104466;8384
5341;071746;7094
5345;098513;6179
5346;100934;203
5347;231448;3201
5348;278823;689
5349;145487;57
5353;068326;5106
5356;073043;9154
5357;110157;4767
5358;100196;3796
5361;103247;2227
5363;241760;0985
5364;250797;251
5365;239234;894
5372;045591;4117
5373;050634;8360
5375;038589;8907
5377;276751;45
5378;121765;894
5379;247199;012
5380;278500;026
5382;077523;5417
5384;051758;8577
5385;077838;3963
5387;278435;957
5388;278504;20
5389;166813;023
5390;254199;7834
5391;268690;7734
5397;044916;4008
5398;056406;3229
5400;164184;614
5401;279493;2277
5404;090570;5677
5409;105219;3153
5410;067756;11
5414;280486;132
5415;279778;583
5416;298798;8408
5417;285441;3245
5418;258463;501
5419;267913;637
5420;245562;2100
5421;238924;6857
5422;282768;2258
5423;210065;0394
5424;242508;7451
5425;244479;5813
5427;082146;8905
5428;087042;4774
5433;090021;7898
5434;040823;1635
5435;061770;7945
5437;091472;0194
5438;100135;0169
5440;041866;3909
5442;103184;1805
5443;247444;5696
5444;275847;1544
5445;181689;80
5446;252444;555
5447;286179;7022
5448;314166;7710
5449;280590;022
5450;258273;0035
5451;265591;719
5452;107438;1982
5454;104897;2251
5455;102573;8818
5456;111653;0114
5458;308506;1972
5459;120912;08
5460;289408;9387
5461;263725;6290
5462;305396;7043
5463;253556;278
5464;257044;147
5465;297721;6664
5466;269499;4651
5468;050084;5096
5470;044744;0324
5471;089798;9370
5472;068156;4902
5475;065234;721
5476;220506;1442
5477;254455;364
5478;271367;869
5479;267626;665
5480;243585;0996
5481;295178;18
5483;303353;9047
5485;271219;9141
5486;246500;3152
5489;079641;404
5490;074205;9133
5493;061810;4130
5497;059557;3728
5498;058888;780
5499;075147;0786
5500;088286;764
5501;295427;3908
5502;286106;675
5503;265930;2308
5504;287717;488
5505;279113;962
5506;309377;573
5507;295701;451
5508;274309;750
5512;290823;3772
5513;327036;0337
5515;120263;4070
5521;093780;0081
5522;073631;1484
5523;180052;1692
5524;300532;266
5525;246772;640
5527;256276;0072
5528;265459;357
5529;261289;2771
5530;258153;296
5531;281322;5070
5532;280424;6942
5537;300453;7447
5538;088885;1243
5539;090799;9975
5540;082186;0323
5541;102059;595
5543;078350;6878
5544;080025;4750
5548;090966;941
5550;049452;9833
5553;094025;0859
5556;295254;544
5560;022599;1514
5562;275688;6056
5563;269095;3536
5564;283026;0616
5568;087507;6806
5569;068833;5516
5570;117883;299
5572;303714;0611
5573;265808;2770
5574;293662;108
5575;269329;5903
5577;280760;685
5580;106315;6370
5581;099128;8913
5582;103924;4361
5584;099512;8943
5585;101821;2685
5588;077681;2262
5589;107212;3506
5590;070350;9515
5591;110557;1582
5596;100666;4086
5597;103003;1504
5601;039111;9049
5602;048281;506
5603;044829;2961
5604;044876;2568
5607;292542;9460
5608;250258;75
5609;308208;0550
5610;280460;034
5611;240510;093
5612;280380;039
5613;283832;958
5614;274497;3550
5615;245171;8569
5617;274812;1013
5618;245429;29
5619;326306;4714
5620;256415;1529
5621;290095;0771
5625;179098;1005
5628;281364;110
5629;298388;5173
5630;289765;533
5632;280491;107
5633;246677;0575
5635;265307;5720
5636;271259;260
5637;101898;1828
5638;058379;682
5640;197521;8983
5643;095895;4348
5644;035211;9140
5646;098575;7606
5649;051554;1868
5650;086373;2921
5651;058230;9953
5657;099581;2719
5663;276816;2590
5664;297037;7964
5665;211465;501
5666;292644;809
5667;283084;3768
5668;283139;0994
5669;310793;430
5670;328962;9973
5672;313487;2600
5673;272338;051
5675;291502;2779
5678;227984;613
5679;298130;65
5680;298744;4112
5682;252480;5192
5684;145937;1925
5685;296166;0309
5688;212604;0861
5689;101453;2647
5690;095327;2477
5693;076666;1009
5694;086361;0805
5696;081696;7496
5699;080031;917
5700;081693;1278
5704;081764;4932
5706;081964;0709
5707;081974;9429
5710;082045;1340
5712;082085;1644
5720;085327;399
5721;082175;5773
5723;082200;6560
5733;082353;1679
5735;077533;2237
5736;121261;5901
5741;082370;2579
5742;082382;5058
5745;082405;5113
5746;082431;8893
5747;082432;1646
5749;082449;4634
5752;082477;1764
5755;082498;7936
5764;082677;1874
5767;082755;1407
5768;082763;6471
5771;082782;9874
5772;082783;5468
5773;082801;9507
5779;082910;1646
5780;082926;4269
5782;082949;672
5784;288477;645
5785;322802;012
5786;259484;3098
5787;270707;3440
5788;286261;2454
5791;120679;360
5792;299117;3441
5796;061452;2208
5797;087075;1905
5799;053804;941
5801;060921;1918
5802;058756;9662
5803;297181;427
5804;304669;021
5809;280665;280
5810;298203;5
5812;297884;0712
5816;295297;72
5817;273435;6351
5818;313196;42
5820;314725;0192
5826;042895;1617
5828;118735;1530
5829;263734;4341
5833;280609;1880
5836;051745;377
5838;102368;528
5839;099669;2716
5840;099266;2717
5841;102782;3888
5843;103112;0750
5847;082970;5566
5849;081427;3386
5853;081455;538
5856;083089;9934
5863;083163;2371
5867;083190;1524
5872;246460;6669
5873;283530;7187
5874;293815;0426
5875;295238;2625
5876;258068;198
5878;287467;4
5879;271263;3376
5880;283160;5074
5881;307479;103
5882;133240;016
5883;283632;6028
5884;103959;7070
5888;118767;0992
5889;090368;6091
5890;279064;007
5891;077713;5239
5893;110308;5284
5896;213121;5612
5899;058777;4433
5900;289848;932
5901;262396;3369
5902;268126;757
5903;238380;299
5909;290329;241
5912;083271;2257
5915;083284;7360
5919;083557;8849
5922;080393;9743
5925;083629;0219
5927;083642;6363
5929;083686;71
5932;083702;2124
5938;083806;7590
5941;303933;3497
5942;302640;1852
5943;252076;303
5944;253754;01
5945;257360;755
5947;298856;1868
5949;220580;0856
5951;300214;8602
5952;167261;21
5953;245929;5838
5954;307901;429
5955;168786;3435
5956;217505;131
5957;313737;642
5959;272207;1022
5961;099160;491
5962;106453;149
5963;054743;0139
5965;075968;9067
5968;100143;4931
5969;110613;1317
5970;102492;032
5971;096283;392
5974;033152;2232
5975;049934;1706
5979;050147;6946
5980;071222;6938
5984;073115;561
5986;068575;6993
5988;091814;1332
5989;264464;40
5990;255477;0599
5991;299658;574
5992;274558;90
5993;290210;3560
5994;309912;9339
5995;253474;23
5999;119273;6225
6001;085794;62
6002;282698;5395
6003;290538;912
6005;330069;3626
6006;305711;2090
6009;246498;6273
6012;295289;582
6013;257568;0628
6014;271668;1078
6016;317248;98
6020;026056;3886
6021;075675;1222
6022;103671;3199
6023;057869;073
6025;106500;5278
6027;101748;4667
6030;056023;5734
6031;052918;4148
6033;102500;3027
6035;029453;6252
6036;089981;4742
6039;088414;968
6040;282209;0727
6041;280653;045
6042;311320;082
6044;086978;0965
6049;106833;1807
6051;070155;514
6055;107079;9349
6057;326769;2253
6058;309593;358
6059;292506;647
6060;280720;027
6062;308514;1189
6063;303361;0894
6064;049291;8528
6067;160611;2490
6070;105622;5802
6078;083943;0724
6086;084112;7191
6090;084210;1001
6093;084237;0150
6095;084266;6407
6100;084329;288
6101;084335;5600
6104;084352;1949
6107;084422;2130
6111;084469;3942
6116;084504;5872
6119;084555;4645
6122;084597;1923
6123;084628;563
6124;084633;7132
6125;084648;9533
6140;084777;9702
6141;084786;4830
6143;084814;699
6145;084854;0789
6148;084899;7955
6153;084945;3943
6155;251127;919
6156;300471;038
6157;287978;480
6158;283426;4873
6159;299458;3132
6162;302674;956
6163;291579;2112
6166;106701;2139
6169;085248;4883
6170;078872;7264
6178;059573;3364
6181;043961;9401
6182;057581;2233
6183;053172;952
6184;074851;91
6185;279331;911
6186;279111;6072
6187;289992;1615
6188;302886;1635
6192;315543;02
6193;273982;4293
6195;324080;05024
6196;306685;0623
6197;278731;613
6201;091374;1867
6202;287471;9680
6203;102303;524
6204;107563;1244
6210;301429;3834
6212;305669;0678
6213;314353;567
6214;290673;79
6215;298408;3819
6216;161860;591
6217;256359;4186
6218;286499;55
6219;269347;0632
6220;310357;0929
6222;236640;6229
6223;283003;2079
6225;055047;6362
6228;035417;3159
6232;060182;5347
6234;075995;7258
6235;099776;996
6237;047030;7729
6238;099699;2157
6239;052948;1571
6241;086087;0293
6242;178868;671
6244;096028;5129
6245;065054;2618
6246;103036;1164
6249;285462;557
6250;285531;171
6251;323642;3691
6252;264150;1523
6254;028597;4675
6263;264395;0782
6264;298814;341
6265;325537;776
6266;286788;0735
6267;283897;6425
6268;316188;5461
6269;334416;1927
6270;100998;2516
6271;070460;675
6273;042593;7057
6279;281820;016
6280;266465;409
6281;183649;817
6283;275277;1299
6285;304328;1052
6286;311519;294
6287;305224;506
6288;280477;4290
6289;297144;4982
6290;251736;662
6291;300140;2093
6294;245803;1817
6295;323572;4621
6296;310281;3370
6297;311289;326
6298;328099;3411
6299;301727;1516
6300;236027;0180
6301;067800;94
6302;050177;6918
6303;066769;0514
6305;060390;714
6306;327920;4308
6308;091396;930
6310;095613;07569
6313;100611;08553
6314;108442;2661
6315;092214;9355
6316;078504;4961
6319;102465;0978
6320;102849;7762
6322;310910;0743
6323;309698;832
6324;311110;1459
6327;342275;8868
6329;252684;5098
6330;274711;1458
6331;334405;6636
6332;306841;8736
6333;290334;6658
6334;290145;6989
6335;118926;0689
6336;317226;3438
6337;285861;5394
6338;317303;0708
6339;301414;2016
6341;308878;2958
6342;250067;5850
6344;237993;0989
6345;088915;816
6347;086946;7667
6348;086999;7464
6349;086998;5259
6350;092067;0515
6357;049314;1424
6358;045963;4857
6365;234215;04
6367;309530;0720
6368;281724;1230
6370;283900;555
6371;347791;3875
6373;315327;10
6374;314786;146
6375;304081;0055
6376;286516;2544
6377;266543;2
6378;317740;654
6379;295700;902
6380;342172;260
6382;332639;8385
6383;322259;84
6385;298228;088
6386;060748;921
6387;101020;7423
6390;050972;3239
6395;069895;9425
6400;307197;1391
6402;178022;0285
6405;043067;646
6407;061170;8720
6408;071143;47729
6410;074281;5462
6412;031225;3828
6415;093267;7715
6417;104743;2629
6422;059711;1027
6424;102603;1890
6425;120142;6807
6427;066279;7662
6428;065134;1916
6429;043137;4551
6433;019760;6317
6434;037954;3490
6436;108330;092
6440;101410;90
6442;103791;470
6448;059183;0243
6449;053841;2541
6452;051878;0085
6453;025456;7684
6454;100211;263
6460;057427;009
6461;054428;643
6464;119215;4817
6465;076240;1426
6466;102456;1791
6476;102900;071
6477;036377;3516
6480;062362;2489
6482;329028;0152
6483;339034;1246
6484;329717;1375
6493;318283;7813
6502;289043;70
6503;305357;471
6506;286635;581
6509;071141;16
6510;106447;7676
6514;056415;13739
6515;029808;2758
6516;048947;8171
6517;103747;1225
6523;104926;8722
6527;045125;3454
6528;066402;9753
6530;074811;1482
6533;069495;949
6534;286716;927
6535;333780;0327
6536;165982;4411
6537;181852;96
6538;324133;02
6539;325980;2
6541;311429;698
6542;308476;54
6545;300015;7920
6547;322659;2235
6548;172156;961
6549;319524;7403
6550;274166;486
6551;284850;0439
6552;301199;472
6553;322725;5265
6554;280696;5921
6557;113533;8927
6558;101635;1894
6559;110364;0726
6560;100053;4558
6561;053084;2649
6563;319829;4356
6564;325703;996
6565;329575;464
6566;338459;2279
6567;252299;104
6568;342167;3339
6571;319769;4580
6572;286947;613
6573;068240;2530
6574;101831;5096
6577;102202;4993
6578;058265;3021
6579;055256;30
6581;066249;185
6582;089901;0553
6583;094764;1512
6584;061177;1449
6586;328828;273
6587;299930;046
6588;283883;0350
6591;318411;094
6592;314630;6195
6593;322330;0330
6595;257076;257
6596;306734;499
6597;310149;7180
6598;308508;5292
6603;039335;1206
6604;061132;3954
6609;058715;4192
6611;045274;33
6612;103888;6755
6614;099819;101
6615;329101;466
6616;338077;0210
6617;316356;055
6618;286112;1770
6619;263757;4926
6620;305206;771
6624;313911;0923
6625;109369;7745
6628;087425;1989
6629;045888;8573
6631;107504;1759
6636;090103;992
6638;086525;9053
6639;062467;1206
6643;046438;8148
6644;091830;4898
6645;066434;36
6650;041546;1898
6654;057215;5072
6656;051381;4585
6658;078721;051
6659;100814;362
6660;040725;9542
6662;057413;36
6663;075066;2268
6664;088944;0999
6665;079073;3521
6666;068361;593
6667;120472;4044
6668;235060;2276
6669;044741;782
6670;287969;6629
6671;099040;891
6678;099731;0815
6679;308808;9433
6684;067445;619
6686;288045;0610
6687;270980;830
6688;286476;5920
6689;357470;1413
6691;243232;6405
6692;271211;3255
6695;301470;1351
6696;303785;33
6699;301684;2200
6702;325258;3778
6705;320244;415
6706;260414;1094
6707;303816;1547
6708;325805;270
6709;285823;428
6710;246592;7906
6711;335266;53
6713;291350;3320
6715;103957;1054
6718;089222;7590
6720;104647;4603
6721;103285;0617
6722;105839;0618
6723;108592;0619
6724;070510;1293
6731;088993;408
6732;064418;4030
6734;104850;687
6744;089730;9064
6746;075261;5241
6748;078908;8942
6750;313792;0739
6751;331468;2767
6752;191133;2309
6753;327137;3156
6754;320691;77
6755;281686;707
6760;310154;6791
6763;266489;288
6764;327850;0159
6765;328589;0934
6768;309820;653
6769;330602;21
6770;314412;0
6772;318202;168
6773;286244;662
6774;086541;37
6775;284262;0303
6776;282674;9666
6777;055031;21
6780;103882;358
6782;097728;1475
6783;031885;76
6785;047472;6563
6786;089424;1703
6787;074119;91
6788;109129;3714
6789;115561;2531
6790;267287;0881
6791;092603;1832
6793;103786;1806
6794;106375;0438
6796;101507;50
6797;101516;0337
6798;074256;446
6800;090859;874
6803;087909;9161
6804;088967;1627
6807;085959;543
6808;065207;1046
6809;088272;1707
6810;102945;442
6811;110759;4425
6812;100514;723
6814;087062;6969
6816;094138;3339
6817;100928;8761
6818;091251;5237
6820;210070;871
6821;079576;3258
6827;110169;3783
6832;102768;1364
6835;082000;9916
6836;053593;1634
6837;031593;3739
6849;066344;3765
6850;104695;2772
6851;104321;7866
6852;061809;8900
6853;092717;3265
6856;035575;087
6857;107692;4282
6858;056291;1502
6860;102460;1219
6862;313443;116
6863;332379;584
6867;340377;056
6868;335563;997
6869;340468;439
6870;327056;22
6872;317676;1059
6873;138524;1775
6874;266697;4
6879;313542;1329
6880;324216;373
6881;311648;550
6882;339579;493
6883;325055;8200
6884;312549;0629
6885;199626;0944
6886;294357;839
6887;316465;3920
6888;306047;256
6889;328880;0009
6890;363589;807
6893;064505;0536
6898;313670;376
6899;092532;1397
6902;165832;0312
6909;325655;0389
6911;038661;1206
6912;034409;8658
6918;048956;97
6920;065531;1657
6927;308383;0922
6932;323944;3537
6934;242653;05
6935;363510;3222
6936;319343;0719
6938;379713;3995
6939;155722;277
6942;314331;08
6944;101862;1846
6945;373175;0314
6946;318155;0715
6947;311113;619
6948;343121;1525
6949;321442;4892
6950;338188;2146
6951;312528;0588
6952;348836;970
6953;315733;70
6954;338135;1042
6957;307987;0147
6958;338094;0756
6959;300556;562
6961;104237;1012
6962;334029;79714
6963;293088;0068
6965;312848;58413
6966;099365;556
6967;037635;3581
6969;085426;9184
6970;050307;4203
6971;101829;065
6973;104265;823
6974;099615;0168
6975;119167;0234
6978;102943;4022
6979;086567;60
6981;048452;8035
6982;043686;000
6983;036969;2744
6984;027075;7831
6985;019254;80
6986;016641;1510
6987;010323;34
6989;085615;289
6990;079240;1583
6992;109951;472
6993;091167;143
6994;102004;1384
6996;102034;010
6997;104427;0410
6998;107148;7095
6999;104452;0407
7000;102070;292
7001;077745;1850
7004;099938;51
7005;102216;0804
7007;102266;319
7008;070849;643
7009;104756;007
7010;101316;0995
7012;100201;612
7013;048424;112
7015;102598;611
7016;093692;825
7017;105104;0538
7018;100404;1092
7019;093793;8410
7020;102721;4904
7022;266308;176
7023;107156;261
7024;073650;336
7025;102443;3908
7026;094072;4671
7027;090022;1509
7028;100449;0729
7030;105211;0763
7031;107927;047
7032;100485;4249
7033;093936;0021
7034;150662;1634
7036;090142;1824
7037;103030;222
7038;210358;0067
7040;090180;846
7041;111477;3719
7044;100935;83
7045;100944;0166
7046;094332;069
7047;090350;1018
7048;119807;1676
7049;024025;8293
7050;027630;8292
7051;059903;681
7052;027948;3875
7053;026942;1798
7054;041594;3436
7055;028333;0325
7056;022286;7687
7057;026714;9075
7058;039566;1465
7059;037120;7641
7060;070239;2545
7061;031210;7972
7062;055798;98
7063;068182;000
7064;038348;48
7065;004972;18
7067;059229;9120
7069;067372;1316
7070;040724;089
7071;072417;9845
7072;031971;95
7073;058586;594
7074;015163;2318
7075;049096;1839
7076;062765;16
7078;030287;976
7079;031455;1685
7080;024034;062
7082;056575;2708
7083;090110;2045
7084;069097;1610
7085;058571;939
7086;030637;5016
7087;087892;5927
7088;053146;0423
7089;071129;857
7090;299977;9
7091;023027;3912
7092;026071;0881
7093;071524;87
7096;307385;0140
7099;087544;1
7101;101745;1821
7102;092925;0023
7103;100087;1036
7104;078723;1519
7107;077578;5659
7108;108656;8857
7109;114086;3517
7114;059043;2740
7115;073582;0126
7116;046911;27
7117;107387;1811
7118;093207;0043
7121;041090;5431
7122;060908;7685
7123;102511;742
7124;214730;2010
7125;156096;1145
7127;102818;8129
7131;053320;8904
7132;026778;7719
7134;087280;063
7137;318374;0744
7139;298845;0511
7141;342804;2289
7142;322589;0028
7143;325710;16
7147;319061;87
7149;337741;964
7150;338466;792
7151;335119;635
7153;167260;22
7154;304415;1820
7155;337909;696
7156;317910;2698
7158;315983;1093
7160;340855;04
7161;349205;1007
7162;159365;289
7163;338337;620
7164;316396;0601
7165;335013;2036
7167;304229;3433
7169;360139;4844
7171;364930;7088
7173;343135;966
7175;329691;0718
7176;371280;0427
7177;368913;4757
7178;071577;1034
7179;104181;5095
7181;059712;0080
7184;061089;5012
7190;065911;31313
7191;103827;4151
7192;107750;5797
7193;098987;548
7202;222812;1429
7205;073906;4815
7206;050706;27
7208;033553;022
7209;046487;78
7211;043915;3152
7212;041498;3567
7215;037382;2584
7216;033717;7725
7217;039302;6227
7218;036244;80
7219;033149;6933
7222;028346;7833
7223;042369;8995
7225;076578;205
7228;104009;4239
7234;047528;05
7235;296042;696
7236;072730;917
7238;052080;055
7243;006864;059
7245;054393;8586
7247;062803;1708
7248;290879;7329
7251;105810;7736
7254;289879;954
7255;335559;3476
7256;379557;1194
7257;315824;2634
7258;314498;3505
7259;365957;4114
7260;345551;5708
7261;337579;1301
7262;337917;0483
7263;349825;4292
7264;234940;4539
7265;309987;278
7266;307109;8841
7282;245943;6176
7285;328538;1023
7292;086955;1221
7293;343660;824
7294;361925;6784
7297;323872;1083
7299;329388;37
7301;042619;3376
7302;015400;8963
7303;052738;576
7304;074121;2561
7305;090738;9345
7306;221344;4430
7307;089153;2775
7308;089421;838
7310;091828;099
7311;031385;2852
7312;060420;0454
7315;312329;842
7316;361467;1132
7317;356150;352
7318;335345;15
7319;331953;1217
7320;338096;0677
7321;315297;3572
7323;301357;38
7324;317648;023
7325;335438;384
7326;258816;5935
7327;060827;97
7328;064793;2602
7333;035753;9084
7335;046187;5955
7336;064118;1876
7340;089393;4548
7344;056704;2989
7345;358349;7047
7346;265208;0591
7347;363988;586
7348;360009;1169
7349;317842;9689
7352;329767;56
7354;107473;0433
7357;050839;3236
7360;363547;24
7361;338013;8
7362;364045;1081
7364;332658;6941
7366;300051;541
7367;335245;516
7368;354766;0304
7369;331632;1024
7371;276919;53
7372;277941;0544
7373;167190;487
7375;337697;1137
7376;351977;1358
7377;301976;3573
7379;318974;0733
7380;327679;4442
7381;327247;122
7382;326977;5300
7386;049833;844
7387;077402;23
7390;307351;8026
7394;059797;0338
7395;042327;3839
7396;070644;33919
7411;093582;365
7414;079219;5066
7419;088680;0843
7438;378194;93
7439;330793;220
7440;380615;3823
7443;308488;26117
7444;337563;0096
7445;328107;509
7448;326856;0710
